Engenharia Civil;S;M;312,6;312,6;104,2;104,2;0;0;0
NULL;NULL;NULL;260;1355,756;1355,756;1355,756;859,063;9,739;226,954
NULL;NULL;NULL;2936,09;7519,078;11,834;1794,642;2858,659;46,536;1677,793
Ciências Contábeis;S;M;2210,2;8041,842;13,111;1617,829;4362,951;71,621;1397,07
Ciências Contábeis;S;M;2357,77;3009,043;418,911;440,654;429,271;50,664;175,418
Engenharia Civil;S;M;86,11;86,11;86,11;86,11;0;0;0
Direito;S;M;274,08;274,08;91,36;91,36;0;0;0
NULL;NULL;NULL;911,97;3726,402;3726,402;3726,402;2151,558;30,879;631,995
NULL;NULL;NULL;911,38;3768,219;3768,219;3768,219;2194,393;30,859;631,586
NULL;NULL;NULL;1025,63;1453,964;13,111;871,672;0;0;428,334
Engenharia Civil;S;M;4344,75;14903,422;2953,944;3004,14;7920,922;136,912;2500,838
Engenharia Civil;NULL;M;829,26;829,26;86,11;104,2;0;0;0
NULL;NULL;NULL;5470,83;21782,357;466,42;2820,566;12959,328;150,019;4202,18
NULL;NULL;NULL;3888,86;11829,393;10,915;1671,664;5517,467;62,968;2360,098
Ciências Contábeis;C;M;3083,93;3738,249;595,274;969,837;361,727;66,268;229,444
NULL;NULL;NULL;1313,81;7309,428;10,915;1433,28;4722,128;47,012;1226,479
